city,coordinates,country,favorite_count,followers_count,id,location,timestamp,tweet_text,username,party,is_duplicate
 , , ,0.0,52.0,1.1194686475153408e+18,"b'Richmond, Virginia.'",2019-04-20 05:11:38,To first time voter needle say still say gandhi real descend mahatma gandhi research vote elect firsttimevot fact congressmuktbharat,b'alokroy82',Congress,False
 , , ,31.0,6744593.0,1.119468557761274e+18,b'India',2019-04-20 05:11:17,bengal cid grill exip offic bharati ghosh day file lok sabha nomin bjp candid electionswithht loksabhaelect elect,b'htTweets',BJP,False
 , , ,13.0,23251.0,1.1194684835977544e+18,"b'New Delhi, India'",2019-04-20 05:10:59,So what askdeepti today take question sometim let begin loksabhaelect elect verdictonmodi india polit,b'DeeptiSachdeva_',BJP,False
 , , ,0.0,2603.0,1.1194683951482511e+18,b'',2019-04-20 05:10:38,RT nineti per cent tax day work the battl face aussi mum while primari carer,b'kimvie',Others,False
 , , ,0.0,11667.0,1.1194682943004262e+18,b'India',2019-04-20 05:10:14,RT diver ident voic noth without elect,b'Vaibhav_AAP',Others,False
 , , ,0.0,4030.0,1.119468245155754e+18,b'Hyderabad',2019-04-20 05:10:03,gowda fight seat yet dream becom PM yeddyurappa hddevegowda bsyeddyurappa karnataka elect,b'thehansindiaweb',Others,False
 , , ,6.0,6744593.0,1.119468233692676e+18,b'India',2019-04-20 05:10:00,knowyourconstitu uttara kannada one lok sabha constitu karnataka phase loksabhaelect take place april for read electionswithht loksabhaelect elect,b'htTweets',Others,False
 , , ,0.0,6621.0,1.1194680239522038e+18,b'India',2019-04-20 05:09:10,No unanim yet congress aap tieup loksabha loksabhaelect loksabhaelect elect generalelect generalelect news latestnew breakingnew politicalnew,b'electionstation',Congress,False
 , , ,1.0,389.0,1.1194680051576872e+18,"b'Bhubaneshwar, India'",2019-04-20 05:09:05,cast vote haqs becaus khushi lie hand dont forget flaunt ink finger esplanadeon get chanc particip tickettohappy lucki draw offer valid first peopl elect voteforchang,b'EsplanadeOne',Others,False
 , , ,0.0,83.0,1.1194678670349312e+18,"b'Uttar Pradesh, India'",2019-04-20 05:08:32,RT sir buniadpur west bengal My age never seen kind crowd life even pare,b'Thevampireabhi',Others,False
 , , ,0.0,678.0,1.1194675689752904e+18,b'',2019-04-20 05:07:21,doesnt make diff aap allianc congresspeopl vote aap alreadi switch congress amp bjp respectivelyhardli vote parti head now delay announc candid elect,b'ynm1978',Both,False
 , , ,0.0,758.0,1.11946751709576e+18,b'Bangalore',2019-04-20 05:07:09,RT with ji kannur today elect,b'Rare22',Others,False
 , , ,0.0,169.0,1.1194674197795268e+18,b'',2019-04-20 05:06:46,RT elect brilliant and thank ji call spade spade call hypocrisi medium,b'harminyadav',BJP,False
 , , ,0.0,5.0,1.1194672335146436e+18,b'',2019-04-20 05:06:01,elect pledg stop rot penalti rate but leader announc now stopadani mous that scare We need strong outspoken leader lead follow,b'AJS567',Others,False
 , , ,0.0,5982.0,1.1194672264348712e+18,b'\n\xf0\x9f\x87\xac\xf0\x9f\x87\xb7\xf0\x9f\x87\xbf\xf0\x9f\x87\xa6',2019-04-20 05:06:00,RT dont miss encatownhalldeb doubl header polokwan rd mbombela th april elect dstv h,b'HeidiGiokos',Others,False
 , , ,4.0,1754.0,1.1194671283301007e+18,"b'Ranchi, India'",2019-04-20 05:05:36,I live hope watch westbeng elect,b'Ravijharkhandi',Others,False
 , , ,0.0,4030.0,1.1194669845661368e+18,b'Hyderabad',2019-04-20 05:05:02,deve gowda much better PM modi HD kumaraswami hdkumaraswami devegowda karnataka elect,b'thehansindiaweb',BJP,False
 , , ,1.0,63507.0,1.1194669626928456e+18,b'New Delhi',2019-04-20 05:04:57,diver ident voic noth without elect,b'pragyavats',Others,False
 , , ,0.0,3018.0,1.1194667313557708e+18,b'Queensland',2019-04-20 05:04:02,RT more moir daili cartoon c per day per mth month free trial elect htt,b'pedwards2014',Others,False
 , , ,0.0,949.0,1.1194666962538208e+18,b'',2019-04-20 05:03:53,RT quit congress shiv sena say join loksabhaelect elect electionswithht http,b'RRPNewsPage',Congress,False
 , , ,0.0,72.0,1.1194666430238106e+18,b'',2019-04-20 05:03:41,RT actor dhanush cast vote tnelect loksabhaelect elect voteforchang votefor,b'dhanasekar_raja',Others,False
 , , ,0.0,28.0,1.1194665695479153e+18,b'bathinda',2019-04-20 05:03:23,RT took kanpur storm today few leader receiv rous recept industri capit,b'gurwindermaan3',Congress,False
 , , ,0.0,949.0,1.1194665418153452e+18,b'',2019-04-20 05:03:16,RT apologis congress PM pragyathakur remark hemantkarkar electionswithht loksabhaelect,b'RRPNewsPage',Congress,False
 , , ,0.0,1787.0,1.1194665071830344e+18,"b'Tsolo,Tembisa,Birch Acres,Auckland Park'",2019-04-20 05:03:08,RT elect defend the gain OF your revolut vote for the parti OF revolut vote for the parti OF land vot,b'SomeoneYouUsed8',Others,False
 , , ,2.0,1786.0,1.1194664998639084e+18,b'',2019-04-20 05:03:06,via whatsapp love one pleasevot mustwatch elect,b'rozelle_l',Others,False
 , , ,7.0,5540.0,1.1194663865547858e+18,b'OCCUPIED AZANIA',2019-04-20 05:02:39,elect defend the gain OF your revolut vote for the parti OF revolut vote for the parti OF land vote for the parti OF african vote for the parti OF free compulsori amp socialist educ votepac ON may sabcnew easterweekend fullview,b'PACAZANIA59',Others,False
 , , ,0.0,117.0,1.1194663497286492e+18,"b'Surat, Dumas'",2019-04-20 05:02:31,I thought stupid politician india also competit elect namoagain,b'U0433JCP',BJP,False
 , , ,0.0,66.0,1.1194662313068832e+18,b'',2019-04-20 05:02:02,RT pmmodiontimesnow great question love way modi handl also love background music peacock cucoo,b'bhootganadi',BJP,False
 , , ,8.0,6744593.0,1.119465788035834e+18,b'India',2019-04-20 05:00:17,As SP bastion go poll phase gear cadr smooth vote transfer electionswithht loksabhaelect elect,b'htTweets',Others,False
 , , ,0.0,1681.0,1.1194657248026664e+18,b'\xe0\xa4\x8f\xe0\xa4\x95 \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4 \xe0\xa4\xb6\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\xb7\xe0\xa5\x8d\xe0\xa4\xa0 \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4 ',2019-04-20 05:00:02,RT chintamanispeak elect probabl first time ever analysi near ident We,b'nitin_dembla',Others,False
 , , ,0.0,13272.0,1.1194657173198888e+18,"b'Mountain View, CA, USA'",2019-04-20 05:00:00,On april indonesian went poll vote new presid although offici result announc may quick count poll compani reveal incumb presid joko widodo set reelect indonesia elect,b'myfairobserver',Others,False
 , , ,0.0,230.0,1.1194656617202196e+18,b'Delhi',2019-04-20 04:59:47,RT We urg share reason despit sever promis gurgaon road repair ye,b'Avanees44189486',Others,False
 , , ,0.0,43.0,1.1194655086574838e+18,b'Mumbai',2019-04-20 04:59:10,RT ia offic suspend check PM narendra modi chopper odisha now honest offic lose job thei,b'dsilva_renita',BJP,False
 , , ,0.0,126.0,1.1194643825121034e+18,"b'Hyderabad, India'",2019-04-20 04:54:42,what happen TO hemantkarkar reason anand patwardhan pragyasinghthakur mumbaiattack elect loksabha,b'ajithkunjunny',Others,False
 , , ,0.0,35.0,1.1194643694092042e+18,"b'Mount Vernon, VA'",2019-04-20 04:54:38, elect fairfax counti school board novemb elect electionshaveconsequ parentsadvocatingformor iampam,b'Pamela4Schools',Others,False
 , , ,0.0,6621.0,1.1194643610790872e+18,b'India',2019-04-20 04:54:36,leader quit congress sink ship shahnawaz loksabha loksabhaelect loksabhaelect elect generalelect generalelect news latestnew breakingnew politicalnew,b'electionstation',Congress,False
 , , ,15.0,6744593.0,1.1194642707170796e+18,b'India',2019-04-20 04:54:15,some go hotwar tihar jail modi vote power raghubar da electionswithht loksabhaelect elect,b'htTweets',BJP,False
 , , ,0.0,35.0,1.1194642380559564e+18,b'',2019-04-20 04:54:07,RT A befit repli PM defend field sadhvipragya dig cong electionswith,b'SomPrat28104297',BJP,False
 , , ,0.0,863.0,1.1194641961800212e+18,b'',2019-04-20 04:53:57,RT ye morrison your sound like donald trump conspiraci theori realli itrustbil ,b'JanGulli12',Others,False
 , , ,0.0,1146.0,1.1194638857220628e+18,"b'Indore, Madhya Pradesh '",2019-04-20 04:52:43,elect shameless bjp salut pakistani terrorist like ajmalkasab brutal kill hemantkarkar amp sever offic timesupmodi time elector flush bjp sadhvipragyasinghthakur amp master modishah etern power,b'FearlessIndian1',BJP,False
Balurghat, ,India,1.0,72.0,1.1194637044861912e+18,b'India',2019-04-20 04:52:00, sir buniadpur west bengal My age never seen kind crowd life even parent also never seen elect,b'iamRintuGhosh',Others,False
 , , ,0.0,334.0,1.1194636207802492e+18,b'benguluru',2019-04-20 04:51:40, go get sack congress amp go join pti expect cabinet ministri imran cabinet reshuffl elect cabinetreshuffl congressmuktbharat priyankachaturvedi congresshaina,b'deepakzhangs',Congress,False
 , , ,0.0,57.0,1.1194632652668476e+18,"b'Ballia, India'",2019-04-20 04:50:15,same start happen UP assembl elect didnt see incid year In view could plot set polit parti need scrutin poorvaexpress elect,b'rohanshankarrai',BJP,False
 , , ,2.0,473.0,1.1194632368043296e+18,b'',2019-04-20 04:50:08,someon struggl right vote use susan B anthoni elect govot indiaelect loksabhaelect novotertobeleftbehind,b'shweta87843099',Others,False
 , , ,11.0,6744593.0,1.1194632002971076e+18,b'India',2019-04-20 04:50:00,knowyourconstitu bjp davanager seat karnataka sinc thi lok sabha constitu schedul vote april phase for read electionswithht loksabhaelect elect,b'htTweets',BJP,False
 , , ,0.0,24.0,1.1194631690788618e+18,b'madurai',2019-04-20 04:49:52,RT ive done duti citizen let one peopl prosper nation it right power,b'thala75726397',Others,False
 , , ,0.0,13533.0,1.1194630936025292e+18,"b'Mumbai, India'",2019-04-20 04:49:34,RT event alert queer agenda In convers with priya dutt sunday st april amam sambar khar elect,b'Apurvasrani',Others,False
 , , ,0.0,14566.0,1.119462962245382e+18,b'\xc6\x89\xc5\xb3a\xc9\xb7\xc5\x8b Mai \xf0\x9f\x96\x91\xf0\x9f\x96\x90',2019-04-20 04:49:03,RT vote congress elect,b'SeherViews',Congress,False
 , , ,0.0,373.0,1.1194629530344776e+18,"b'Pulwama, Jammu And Kashmir'",2019-04-20 04:49:01,RT everi channel share voter turnout none channel share boycott upris vote make mayor,b'KboardMilitant',Others,False
 , , ,0.0,865.0,1.1194629123876372e+18,b'India',2019-04-20 04:48:51,Be awar elect everi fifth candid rd phase crimin record twothird charg seriou crime like rape ampnbspmurd via,b'imsandeep02',Others,False
 , , ,0.0,0.0,1.119462911242412e+18,b'',2019-04-20 04:48:51,So yea even agre So dont elect everyvoteformodi evm elect namoagain ayegatohmodihi nomodi saveourdemocraci,b'PoliticalArist1',BJP,False
 , , ,0.0,59.0,1.1194628792315249e+18,b'Gwalior',2019-04-20 04:48:43,sadhvi pragya thakur contest elect bhopal nice show clean polit crimin india clearli express extent polit parti follow call nationalist principl think vote elect battleof bhopal,b'yesicandoit5',Others,False
 , , ,0.0,2887.0,1.11946265472734e+18,b'Dallas',2019-04-20 04:47:50,RT drop lit day tomorrow jason clark place dan barrio place johnni lanzillo place mauri long place,b'jilloatmeal',Others,False
 , , ,0.0,16.0,1.1194624988458556e+18,b'',2019-04-20 04:47:12,I think modi get nobel peac prize patch rival elect mahagatbandhan stopfoolingpubl battleof,b'shrivastavs',BJP,False
 , , ,0.0,1.0,1.1194623159954104e+18,b'',2019-04-20 04:46:29,RT elect candid amp sit MP contest crucial constitu asansol,b'nandakhamble831',BJP,False
 , , ,0.0,419.0,1.119462131047342e+18,"b'Seoni-Malwa, India'",2019-04-20 04:45:45,final voter turnout phase phase lok sabha elect releas elect commiss india elect loksabhaelect voterturnout votekaro,b'Shubham01346100',Others,False
 , , ,0.0,2193.0,1.1194621066742415e+18,b'',2019-04-20 04:45:39,RT our leader ignor global warm point crimin neglig it unforgiv tim winton,b'psychepi',Others,False
 , , ,4.0,195446.0,1.1194619418968104e+18,b'New Delhi',2019-04-20 04:45:00,modimet the modi govern promis skill upgrad artisan manifesto wa carri click link know verdict loksabha elect bjpmanifesto,b'thecaravanindia',BJP,False
 , , ,0.0,180.0,1.119461785415893e+18,"b'7 Roads, Kadapa City.'",2019-04-20 04:44:22,RT will YS jagan creat histori AP elect dot new ysrcp ycp ysjagan,b'kadapabot',Others,False
 , , ,0.0,176.0,1.1194616429394248e+18,"b'Hyderabad, India'",2019-04-20 04:43:48, will YS jagan creat histori AP elect dot new ysrcp ycp ysjagan kadapa ysr ysrajasekharreddi apelect appolit elect dotnew subscrib link ,b'DotNewsIndia',Others,False
 , , ,0.0,32.0,1.119461518590894e+18,b'Bangalore',2019-04-20 04:43:19,RT target PM modi terror say deve gowda hold better record electionswithht loksabhaelect,b'Lang21067418',BJP,False
 , , ,18.0,6744593.0,1.1194608722234656e+18,b'India',2019-04-20 04:40:45,A befit repli PM defend field sadhvipragya dig cong electionswithht loksabhaelect elect,b'htTweets',BJP,False
 , , ,1.0,131.0,1.1194608102737184e+18,"b'New Delhi, India'",2019-04-20 04:40:30,how win friend influenc peopl bjp style but shitti style work time loksabhaelect elect bjpinsultsmartyr bjpbackspakistan bjpindia,b'i_dhirajsingh',BJP,False
 , , ,1.0,218.0,1.1194605450048552e+18,"b'Palitana, India'",2019-04-20 04:39:27,A huge crowd get togeth support palitana groupchat meet ghoba mandal bharatmangemodidobara battleof everyvoteformodi elect bjp bhavnagarloksabha bhavana,b'BJYM4PALITANA',BJP,False
 , , ,0.0,49.0,1.1194604951723254e+18,"b'Jaipur, India'",2019-04-20 04:39:15,RT peopl need learn meghalaya votebecauseyoucan elect,b'imdheeraj98',Others,False
 , , ,0.0,211.0,1.1194603497182248e+18,b'',2019-04-20 04:38:40,cartoonproject elect elect,b'toonpick',Others,False
 , , ,0.0,176.0,1.119460219271041e+18,"b'Hyderabad, India'",2019-04-20 04:38:09, west godavari district elect exit poll dot new apelect appolit elect dotnew subscrib link ,b'DotNewsIndia',Others,False
 , , ,3.0,3904.0,1.1194602028377908e+18,b'',2019-04-20 04:38:05, ye morrison your sound like donald trump conspiraci theori realli itrustbil auspol elect morrisonmustgo,b'MargMcCrohon',Others,False
 , , ,0.0,15.0,1.1194598147557664e+18,b'',2019-04-20 04:36:33,elect bengal poll offici miss hindu allow vote bangladeshe campaign despit special observ EC,b'kkrdas',Others,False
 , , ,0.0,186.0,1.1194598089715916e+18,"b'Jodhpur, India'",2019-04-20 04:36:31,RT new post iclp argu voter right know donat politician vote electoralbond,b'gagan_Em',Others,False
 , , ,0.0,3188.0,1.11945953817498e+18,b'\xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4',2019-04-20 04:35:27, bade bhai kotwaal darr kaah ka disgust CM got elect yogiadityanath,b'graciousgarg',Others,False
 , , ,0.0,77.0,1.1194595073132175e+18,"b'Pune, India'",2019-04-20 04:35:19,where yogi sadhvi teameffort elect electioncommissionofindia,b'santoshpatilmns',Others,False
 , , ,0.0,160.0,1.1194594980270408e+18,b'Delhi India',2019-04-20 04:35:17,elect observ,b'YOGENDRAMALIK',Others,False
 , , ,0.0,184.0,1.1194592950436946e+18,b'India',2019-04-20 04:34:29,sometim wonder politician cannot loyal parti n jump ship given ticket loyal countri vote opportunist elect bjp congress,b'samirnewsmaker',Both,False
Malegaon, ,India,0.0,222.0,1.1194591313189478e+18,"b'Malegaon,Nasik,Maharashtra.'",2019-04-20 04:33:50, the art indian polit To make ordinari extraordinari amp extraordinari ordinari indianelect indianpolit elect sadhvivsdigvijaya karkar malegaonblast,b'jamalna82341410',Others,False
 , , ,2.0,167.0,1.1194586352585768e+18,"b'Bangalore, India'",2019-04-20 04:31:51,new post iclp argu voter right know donat politician vote electoralbond elect,b'vd519',Others,False
 , , ,5.0,629400.0,1.1194585897043722e+18,b'',2019-04-20 04:31:40,An spbsp allianc UP hold numer advantag loksabhaelect elect,b'CNBCTV18News',Others,False
 , , ,0.0,504.0,1.1194585806824776e+18,b'India',2019-04-20 04:31:38,RT If know anyon disabl plea share pune elect pune india,b'nikhl',Others,False
 , , ,0.0,382.0,1.1194585459200288e+18,b'',2019-04-20 04:31:30,religion terror war modiji leav stone unturn mould issu win elect creat hatr india among peopl He rest till india becom hindu countri elect,b'ConfuseForever',BJP,False
 , , ,1.0,1857114.0,1.1194582076703868e+18,b'South Africa',2019-04-20 04:30:09,dont miss encatownhalldeb doubl header polokwan rd mbombela th april elect dstv,b'eNCA',Others,False
 , , ,2.0,6744593.0,1.11945816735053e+18,b'India',2019-04-20 04:30:00,knowyourconstitu will congress keep chhikodi seat karnataka thi lok sabha constitu schedul vote april phase for read electionswithht loksabhaelect elect,b'htTweets',Congress,False
 , , ,0.0,393.0,1.119457977528922e+18,b'',2019-04-20 04:29:15,RT electionswithht total voter turnout record tamil nadu phase interim figur provid eci ,b'NiggaNitin',Others,False
 , , ,0.0,5.0,1.1194579203101082e+18,b'India',2019-04-20 04:29:01,I votebjp thi time I vote unifi civil law clean rotten n bias judiciari system elect,b'DaveLhere',BJP,False
 , , ,0.0,56.0,1.1194578917175296e+18,b'India',2019-04-20 04:28:54,while upto peopl ladakh let bloom come elect may region alreadi bloom million apricot flower elect ladakh jammuandkashmir,b'StanLha',Others,False
 , , ,0.0,37.0,1.1194578480589988e+18,"b'\xe0\xa4\xb9\xe0\xa5\x83\xe0\xa4\xa6\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x81\xe0\xa4\x82\xe0\xa4\x9c, Ahmadabad City'",2019-04-20 04:28:44,RT relianc industri chief mukesh ambani back congress candid milind deora mumbai south lok sabha seat loksabhaelect,b'w6RHZndWqoTMfV7',Congress,False
 , , ,0.0,393.0,1.119457790353916e+18,b'',2019-04-20 04:28:30,RT We vote have elect,b'NiggaNitin',Others,False
 , , ,0.0,393.0,1.119457735882498e+18,b'',2019-04-20 04:28:17,RT electionswithht lok sabha seat across state union territori undergo poll today second phase,b'NiggaNitin',Others,False
 , , ,0.0,11.0,1.1194576575369912e+18,b'',2019-04-20 04:27:58,RT with unemploy rate higher nation averag follow grow job crisi across three major hindi state,b'krishnamma14',Others,False
 , , ,0.0,7.0,1.1194576432259972e+18,b'',2019-04-20 04:27:55, either use abus martyrdom bjpindia make mockeri democrat processeselect justask hemantkarkar pragyathakur electioncommissionofindia,b'firensour1011',BJP,False
 , , ,0.0,19.0,1.119457570329178e+18,"b'Mumbai, India'",2019-04-20 04:27:37,Yo mumbai look desert road amp empti local train I guess holiday good enjoy rememb come back elect th april till cheer ,b'prathameshj',Others,False
 , , ,0.0,11.0,1.119457533226152e+18,b'',2019-04-20 04:27:29,RT elect compaign bjp lok sabha candid sri ji balli wish histor,b'krishnamma14',BJP,False
 , , ,0.0,24.0,1.1194573116368772e+18,"b'Indore, India'",2019-04-20 04:26:36,RT phase elect around corner thi elect repres countri msme bethevoiceofmsm take,b'JyotiLodwal',Others,False
 , , ,0.0,40.0,1.1194571506177596e+18,b'',2019-04-20 04:25:57,RT exclus video thalapathyvijay stand queue cast vote lucki kid get autograph,b'Mohamed19766799',Others,False
 , , ,0.0,6621.0,1.1194567905491068e+18,b'India',2019-04-20 04:24:32,kushwaha remain rlsp chief till poll EC loksabha loksabhaelect loksabhaelect elect generalelect generalelect news latestnew breakingnew politicalnew,b'electionstation',Others,False
 , , ,0.0,11.0,1.1194567478679183e+18,b'',2019-04-20 04:24:21,RT As per insid news come bjp HQ nda like get lok sabha elect,b'krishnamma14',BJP,False
 , , ,2.0,353061.0,1.11945657337224e+18,b'India',2019-04-20 04:23:40,elect To hold A public meet At manathanvadi today priyankagandhi To attend A farmer ralli In wayanad union minist To hold A roadshow In wayanad today congress presid To address two ralli In chhattisgarh today,b'BTVI',Congress,False
Guwahati, ,India,1.0,584.0,1.1194565186030428e+18,"b'Guwahati, India'",2019-04-20 04:23:27,choos best crribitchemcoldmix failureproof everyvotecount elect elect greenroad coldmix bitchem technolog pollut sustain road construct india greener safe trainedwork engin,b'Bitchem_SM',Others,False
 , , ,2.0,173.0,1.1194564890793574e+18,b'',2019-04-20 04:23:20,tweet day waterg auspol elect,b'miconabe3',Others,False
 , , ,0.0,1683.0,1.1194563987929006e+18,"b'Gurgaon, India'",2019-04-20 04:22:58,RT break year old mauharo sanu vote life miss voter list today gopalgarh booth mathu,b'SuryaaDev',Others,False
 , , ,0.0,36.0,1.1194561521760911e+18,"b'Neyveli, India'",2019-04-20 04:21:59,RT duti done right hope done bit sampaul elect vote poll duti oruviralpuratchi che,b'kattupalayam',Others,False
 , , ,0.0,582.0,1.1194557047865713e+18,"b'Edappadi,Salem,Tamil Nadu'",2019-04-20 04:20:13,RT dharmapuri wit percent poll but some booth caught pmk malpractic,b'AmmasiM',Others,False
 , , ,0.0,20.0,1.1194557010075772e+18,"b'New Delhi, India'",2019-04-20 04:20:12,your experi would get nowher intent corporatemantra saturday weekend thought elect,b'ijapneet',Others,False
 , , ,0.0,58.0,1.1194556117819924e+18,b'hoshiarpur',2019-04-20 04:19:50, kaun se terrorist organis se tha vo mam hamein bhi batao jisn bomb blast kiy ho yaa civilian ko mara ho jesh talibaan lashkar He murder terrorist He wrong also bloodi hypocrit elect saffronterror secular swarabhaskar,b'namoto7RCR',Others,False
 , , ,0.0,165.0,1.1194555771201824e+18,"b'Tiruppur, India'",2019-04-20 04:19:42,RT thank leader thalaivar thalapathi opportun work parti west zone sulur ele,b'ranjithDmk5',Others,False
 , , ,0.0,158.0,1.1194555521641226e+18,"b'chennai, india.'",2019-04-20 04:19:36,RT econom polici growth strong relationship engag advisor ensur invest pr,b'ajayninjas',Others,False
 , , ,0.0,165.0,1.119455543473496e+18,"b'Tiruppur, India'",2019-04-20 04:19:34,RT thalaivar relentless ippothaan elect mudinjuthu konjam relax pannalaamnu paathaa announc campai,b'ranjithDmk5',Others,False
 , , ,0.0,171.0,1.1194553598426522e+18,"b'Chennai, India'",2019-04-20 04:18:50,dharmapuri wit percent poll but some booth caught pmk malpractic atroc report suggest reelect need booth loksabhaelect electionswithpt elect pmk admk,b'pradeeplyricist',Others,False
 , , ,0.0,1032.0,1.1194550327037174e+18,"b'India,Cameroon,Nigeria,Uganda,'",2019-04-20 04:17:32,RT mujahideen support diggi said batla hous encount fake disrespect shahe mohan chand sharma even sonia C,b'pravinchandra',Congress,False
 , , ,0.0,64.0,1.1194549926816892e+18,b'',2019-04-20 04:17:23,RT thi elect day make sure cast invalu vote castyourvot festivalofdemocraci deshkamahatyohar gener,b'Priyank38754770',Others,False
 , , ,0.0,11.0,1.1194544103654892e+18,b'',2019-04-20 04:15:04,RT elect poll loksabha seat guj held singl phase april ta,b'krishnamma14',Others,False
 , , ,0.0,162.0,1.1194542512714548e+18,"b'Jaipur, India'",2019-04-20 04:14:26,RT yday team met young profession jodhpur discus issu solut took f,b'mandharakeesh1',Others,False
 , , ,0.0,334.0,1.1194542414272964e+18,b'benguluru',2019-04-20 04:14:24,shatrughansinha priyankachaturvedi predict elect He campaign wife congress said akilesh make good PM He avoid patna elect As know go loo nice way later say I could easili dar gaya fatu,b'deepakzhangs',Congress,False
 , , ,0.0,1347.0,1.1194537800749916e+18,b'United States',2019-04-20 04:12:34,RT mar roxa brand posit takeaway one know econom know say pure BS gma,b'newliberallogic',Others,False
 , , ,0.0,132.0,1.1194535839073568e+18,b'India',2019-04-20 04:11:47,RT the american hand elect,b'ashmathur85',Others,False
 , , ,0.0,778.0,1.119453552177365e+18,"b'Southern Territories, AUS'",2019-04-20 04:11:39,RT waterg demonstr power twitter amp msm slow cover stori highlight lnpcorrupt ple,b'Sunsplashsun',Others,False
 , , ,1.0,367.0,1.1194535029027185e+18,b'Philippines',2019-04-20 04:11:28,mar roxa brand posit takeaway one know econom know say pure BS gma far better kaya puro drama sya excess baggag notoliberalparti happywithdu elect liberalhypocrisi,b'iamdan_dman',Others,False
 , , ,1.0,43.0,1.1194533918082826e+18,b'Jaipur Rural',2019-04-20 04:11:01,yday team met young profession jodhpur discus issu solut took feedback profession gave prospect jodhpur LS elect We happi abl motiv guy work aipc,b'AipcjaipurRural',Others,False
 , , ,1.0,2008.0,1.119453385587974e+18,"b'New Delhi, Delhi'",2019-04-20 04:11:00,enjoy politicaltrivia season elect also read the assassin rajat gandi anurag anand explor grip polit thriller readomania,b'IamReadomania',Others,False
 , , ,0.0,144.0,1.119453236531028e+18,b'india',2019-04-20 04:10:24, today question DO you think congress should immedi withdraw candidatur rahul amp sonia gandhi bail loksabhaelect elect,b'pushparaj10',Congress,False
Bengaluru, ,India,0.0,56.0,1.1194532217251144e+18,b'Bangalore',2019-04-20 04:10:21,the wire known peddlepropagandathat appear benefit singl polit parti time everyvoteformodi elect,b'sharmaravi',BJP,False
 , , ,2.0,1601.0,1.119453152581968e+18,b'Bharat',2019-04-20 04:10:04,everi govt goodbad work art refer bijli aadhaar renew energi beef rupay rera digit india rte defenc exp infra project toilet die prayag stat eauction oil bond tamp wink lossesbysanjeevnayyar bharatmangemodidoba elect,b'sanjeev1927',BJP,False
 , , ,3.0,1596.0,1.1194531341772022e+18,b'',2019-04-20 04:10:00,congress presid write letter crore peopl explain parti nyay scheme A report loksabhaelect elect electionswithgonew govot goelect,b'GoNews24x7',Congress,False
 , , ,3.0,6744593.0,1.1194531341184778e+18,b'India',2019-04-20 04:10:00,knowyourconstitu bjp edg jd karnataka bijapur phase loksabhaelect take place april To know constitu read electionswithht loksabhaelect elect,b'htTweets',BJP,False
 , , ,0.0,306.0,1.1194528996150844e+18,b'delhi',2019-04-20 04:09:04,RT supaul expo crack opposit allianc congress ranjeet fight electionswithht loksabhaelect,b'priyalovesnikon',Congress,False
 , , ,2.0,705.0,1.1194528636027986e+18,b'India',2019-04-20 04:08:55,A leader dealer hope loksabhaelect elect,b'runneeti',Others,False
Trivandrum, ,India,3.0,1212.0,1.1194525000739676e+18,b'India',2019-04-20 04:07:29,the american hand elect,b'iAbrahamC',Others,False
 , , ,0.0,6621.0,1.1194524319710168e+18,b'India',2019-04-20 04:07:12,ear ground UP bypol warn loksabha loksabhaelect loksabhaelect elect generalelect generalelect news latestnew breakingnew politicalnew,b'electionstation',BJP,False
 , , ,9.0,6744593.0,1.119452240291328e+18,b'India',2019-04-20 04:06:27,supaul expo crack opposit allianc congress ranjeet fight electionswithht loksabhaelect elect,b'htTweets',Congress,False
 , , ,0.0,386.0,1.1194522133345156e+18,b'',2019-04-20 04:06:20,RT thi elect day make sure cast invalu vote castyourvot festivalofdemocraci deshkamahatyohar generalel,b'apnsatish',Others,False
 , , ,0.0,8.0,1.1194515981057966e+18,"b'Lahore, Pakistan'",2019-04-20 04:03:54,RT knowyourconstitu bjp congress fight karnataka bidar thi lok sabha constitu schedul vote A,b'WorldEyeWatch1',Both,False
 , , ,0.0,79.0,1.1194515913150588e+18,b'Austraya',2019-04-20 04:03:52,RT best amit shah ji interview ever love straight nonsens avtar elect modio,b'sutri16',BJP,False
 , , ,0.0,274.0,1.1194515451442628e+18,"b'Mumbai, India'",2019-04-20 04:03:41,RT electionwithmc In season elect anoth biopic come radar EC direct nehal dutta,b'Subhank25219819',Others,False
 , , ,0.0,1146.0,1.1194514518420276e+18,"b'Indore, Madhya Pradesh '",2019-04-20 04:03:19,elect there anti modi wave across countri former bjp karyakarta present support want know post bjp big defeat rd may amp kick bjp continu fool bjp,b'FearlessIndian1',Congress,False
 , , ,9.0,6744593.0,1.119451372498219e+18,b'India',2019-04-20 04:03:00,bjp woo dissid bhumihar leader bihar ahead third phase report electionswithht loksabhaelect elect,b'htTweets',BJP,False
 , , ,0.0,72.0,1.1194512041430836e+18,b'',2019-04-20 04:02:20,RT new edit april auspol elect,b'troymaguire1',Others,False
